condition1,condition2,model,age,sex,risk
CKD,CKD,hospitalisationrisk_ckd,76,male,0.45801
CKD,CKD,hospitalisationrisk_ckd,77,male,0.46373
CKD,CKD,hospitalisationrisk_ckd,78,male,0.47047
CKD,CKD,hospitalisationrisk_ckd,79,male,0.47405
CKD,CKD,hospitalisationrisk_ckd,80,male,0.47529
CKD,CKD,hospitalisationrisk_ckd,81,male,0.47569
CKD,CKD,hospitalisationrisk_ckd,82,male,0.47699
CKD,CKD,hospitalisationrisk_ckd,83,male,0.47662
CKD,CKD,hospitalisationrisk_ckd,84,male,0.47397
CKD,CKD,hospitalisationrisk_ckd,85,male,0.47262
CKD,CKD,hospitalisationrisk_ckd,86,male,0.47158
CKD,CKD,hospitalisationrisk_ckd,87,male,0.46983
CKD,CKD,hospitalisationrisk_ckd,88,male,0.46839
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,15,male,0.015493
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,16,male,0.015716
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,17,male,0.016353
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,18,male,0.017818
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,19,male,0.019919
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,20,male,0.022182
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,21,male,0.024665
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,22,male,0.029278
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,23,male,0.036376
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,24,male,0.046847
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,25,male,0.061222
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,26,male,0.079229
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,27,male,0.096034
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,28,male,0.11018
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,29,male,0.12068
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,30,male,0.12704
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,31,male,0.12982
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,32,male,0.1348
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,33,male,0.14264
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,34,male,0.15267
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,35,male,0.1658
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,36,male,0.18211
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,37,male,0.19521
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,38,male,0.20578
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,39,male,0.21455
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,40,male,0.22138
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,41,male,0.22557
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,42,male,0.23014
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,43,male,0.2349
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,44,male,0.23985
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,45,male,0.24342
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,46,male,0.24591
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,47,male,0.24719
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,48,male,0.2469
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,49,male,0.24596
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,50,male,0.24587
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,51,male,0.24688
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,52,male,0.25143
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,53,male,0.25913
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,54,male,0.26903
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,55,male,0.2808
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,56,male,0.29525
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,57,male,0.30829
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,58,male,0.32032
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,59,male,0.33148
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,60,male,0.34122
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,61,male,0.3472
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,62,male,0.35376
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,63,male,0.36084
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,64,male,0.36855
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,65,male,0.37821
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,66,male,0.39127
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,67,male,0.40217
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,68,male,0.41098
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,69,male,0.41737
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,70,male,0.4211
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,71,male,0.42197
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,72,male,0.42441
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,73,male,0.42896
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,74,male,0.43646
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,75,male,0.44467
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,76,male,0.45385
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,77,male,0.46206
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,78,male,0.46831
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,79,male,0.47185
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,80,male,0.4745
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,81,male,0.47573
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,82,male,0.47571
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,83,male,0.47518
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,84,male,0.47436
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,85,male,0.47293
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,86,male,0.47128
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,87,male,0.47061
CKD,INHERITED_METABOLIC,hospitalisationrisk_2cond,88,male,0.46993
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,15,male,0.013766
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,16,male,0.014028
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,17,male,0.015252
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,18,male,0.016251
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,19,male,0.018904
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,20,male,0.022574
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,21,male,0.025685
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,22,male,0.027365
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,23,male,0.028797
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,24,male,0.04197
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,25,male,0.058063
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,26,male,0.078037
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,27,male,0.099245
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,28,male,0.11883
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,29,male,0.12599
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,30,male,0.12877
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,31,male,0.13058
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,32,male,0.131
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,33,male,0.13276
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,34,male,0.15087
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,35,male,0.168
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,36,male,0.18073
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,37,male,0.19662
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,38,male,0.21431
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,39,male,0.21637
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,40,male,0.22085
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,41,male,0.22458
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,42,male,0.23076
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,43,male,0.23531
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,44,male,0.23919
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,45,male,0.24468
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,46,male,0.24933
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,47,male,0.24862
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,48,male,0.24774
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,49,male,0.24559
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,50,male,0.2432
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,51,male,0.24464
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,52,male,0.2482
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,53,male,0.25279
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,54,male,0.26834
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,55,male,0.28167
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,56,male,0.29413
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,57,male,0.30709
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,58,male,0.32504
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,59,male,0.3335
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,60,male,0.34181
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,61,male,0.34997
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,62,male,0.35578
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,63,male,0.35492
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,64,male,0.3663
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,65,male,0.37725
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,66,male,0.38852
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,67,male,0.40405
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,68,male,0.42023
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,69,male,0.42078
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,70,male,0.4213
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,71,male,0.42051
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,72,male,0.42266
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,73,male,0.42458
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,74,male,0.433
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,75,male,0.44406
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,76,male,0.45801
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,77,male,0.46373
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,78,male,0.47047
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,79,male,0.47405
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,80,male,0.47529
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,81,male,0.47569
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,82,male,0.47699
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,83,male,0.47662
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,84,male,0.47397
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,85,male,0.47262
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,86,male,0.47158
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,87,male,0.46983
CKD,INHERITED_METABOLIC,hospitalisationrisk_ckd,88,male,0.46839
CKD,HYP,hospitalisationrisk_2cond,15,male,0.017953
CKD,HYP,hospitalisationrisk_2cond,16,male,0.018506
CKD,HYP,hospitalisationrisk_2cond,17,male,0.019513
CKD,HYP,hospitalisationrisk_2cond,18,male,0.021779
CKD,HYP,hospitalisationrisk_2cond,19,male,0.024878
CKD,HYP,hospitalisationrisk_2cond,20,male,0.028186
CKD,HYP,hospitalisationrisk_2cond,21,male,0.031784
CKD,HYP,hospitalisationrisk_2cond,22,male,0.037815
CKD,HYP,hospitalisationrisk_2cond,23,male,0.046539
CKD,HYP,hospitalisationrisk_2cond,24,male,0.05909
CKD,HYP,hospitalisationrisk_2cond,25,male,0.076095
CKD,HYP,hospitalisationrisk_2cond,26,male,0.096542
CKD,HYP,hospitalisationrisk_2cond,27,male,0.11507
CKD,HYP,hospitalisationrisk_2cond,28,male,0.1299
CKD,HYP,hospitalisationrisk_2cond,29,male,0.13942
CKD,HYP,hospitalisationrisk_2cond,30,male,0.14292
CKD,HYP,hospitalisationrisk_2cond,31,male,0.14223
CKD,HYP,hospitalisationrisk_2cond,32,male,0.14332
CKD,HYP,hospitalisationrisk_2cond,33,male,0.14763
CKD,HYP,hospitalisationrisk_2cond,34,male,0.1551
CKD,HYP,hospitalisationrisk_2cond,35,male,0.16682
CKD,HYP,hospitalisationrisk_2cond,36,male,0.18229
CKD,HYP,hospitalisationrisk_2cond,37,male,0.19521
CKD,HYP,hospitalisationrisk_2cond,38,male,0.20578
CKD,HYP,hospitalisationrisk_2cond,39,male,0.21455
CKD,HYP,hospitalisationrisk_2cond,40,male,0.22138
CKD,HYP,hospitalisationrisk_2cond,41,male,0.22557
CKD,HYP,hospitalisationrisk_2cond,42,male,0.23014
CKD,HYP,hospitalisationrisk_2cond,43,male,0.2349
CKD,HYP,hospitalisationrisk_2cond,44,male,0.23985
CKD,HYP,hospitalisationrisk_2cond,45,male,0.24342
CKD,HYP,hospitalisationrisk_2cond,46,male,0.24591
CKD,HYP,hospitalisationrisk_2cond,47,male,0.24719
CKD,HYP,hospitalisationrisk_2cond,48,male,0.2469
CKD,HYP,hospitalisationrisk_2cond,49,male,0.24596
CKD,HYP,hospitalisationrisk_2cond,50,male,0.24587
CKD,HYP,hospitalisationrisk_2cond,51,male,0.24688
CKD,HYP,hospitalisationrisk_2cond,52,male,0.25143
CKD,HYP,hospitalisationrisk_2cond,53,male,0.25913
CKD,HYP,hospitalisationrisk_2cond,54,male,0.26903
CKD,HYP,hospitalisationrisk_2cond,55,male,0.2808
CKD,HYP,hospitalisationrisk_2cond,56,male,0.29525
CKD,HYP,hospitalisationrisk_2cond,57,male,0.30829
CKD,HYP,hospitalisationrisk_2cond,58,male,0.32032
CKD,HYP,hospitalisationrisk_2cond,59,male,0.33148
CKD,HYP,hospitalisationrisk_2cond,60,male,0.34122
CKD,HYP,hospitalisationrisk_2cond,61,male,0.3472
CKD,HYP,hospitalisationrisk_2cond,62,male,0.35376
CKD,HYP,hospitalisationrisk_2cond,63,male,0.36084
CKD,HYP,hospitalisationrisk_2cond,64,male,0.36855
CKD,HYP,hospitalisationrisk_2cond,65,male,0.37821
CKD,HYP,hospitalisationrisk_2cond,66,male,0.39127
CKD,HYP,hospitalisationrisk_2cond,67,male,0.40217
CKD,HYP,hospitalisationrisk_2cond,68,male,0.41098
CKD,HYP,hospitalisationrisk_2cond,69,male,0.41737
CKD,HYP,hospitalisationrisk_2cond,70,male,0.4211
CKD,HYP,hospitalisationrisk_2cond,71,male,0.42197
CKD,HYP,hospitalisationrisk_2cond,72,male,0.42441
CKD,HYP,hospitalisationrisk_2cond,73,male,0.42896
CKD,HYP,hospitalisationrisk_2cond,74,male,0.43646
CKD,HYP,hospitalisationrisk_2cond,75,male,0.44467
CKD,HYP,hospitalisationrisk_2cond,76,male,0.45385
CKD,HYP,hospitalisationrisk_2cond,77,male,0.46206
CKD,HYP,hospitalisationrisk_2cond,78,male,0.46831
CKD,HYP,hospitalisationrisk_2cond,79,male,0.47185
CKD,HYP,hospitalisationrisk_2cond,80,male,0.4745
CKD,HYP,hospitalisationrisk_2cond,81,male,0.47573
CKD,HYP,hospitalisationrisk_2cond,82,male,0.47571
CKD,HYP,hospitalisationrisk_2cond,83,male,0.47518
CKD,HYP,hospitalisationrisk_2cond,84,male,0.47436
CKD,HYP,hospitalisationrisk_2cond,85,male,0.47293
CKD,HYP,hospitalisationrisk_2cond,86,male,0.47128
CKD,HYP,hospitalisationrisk_2cond,87,male,0.47061
CKD,HYP,hospitalisationrisk_2cond,88,male,0.46993
CKD,HYP,hospitalisationrisk_ckd,15,male,0.013766
CKD,HYP,hospitalisationrisk_ckd,16,male,0.014028
CKD,HYP,hospitalisationrisk_ckd,17,male,0.015252
CKD,HYP,hospitalisationrisk_ckd,18,male,0.016251
CKD,HYP,hospitalisationrisk_ckd,19,male,0.018904
CKD,HYP,hospitalisationrisk_ckd,20,male,0.022574
CKD,HYP,hospitalisationrisk_ckd,21,male,0.025685
CKD,HYP,hospitalisationrisk_ckd,22,male,0.027365
CKD,HYP,hospitalisationrisk_ckd,23,male,0.028797
CKD,HYP,hospitalisationrisk_ckd,24,male,0.04197
CKD,HYP,hospitalisationrisk_ckd,25,male,0.058063
CKD,HYP,hospitalisationrisk_ckd,26,male,0.078037
CKD,HYP,hospitalisationrisk_ckd,27,male,0.099245
CKD,HYP,hospitalisationrisk_ckd,28,male,0.11883
CKD,HYP,hospitalisationrisk_ckd,29,male,0.12599
CKD,HYP,hospitalisationrisk_ckd,30,male,0.12877
CKD,HYP,hospitalisationrisk_ckd,31,male,0.13058
CKD,HYP,hospitalisationrisk_ckd,32,male,0.131
CKD,HYP,hospitalisationrisk_ckd,33,male,0.13276
CKD,HYP,hospitalisationrisk_ckd,34,male,0.15087
CKD,HYP,hospitalisationrisk_ckd,35,male,0.168
CKD,HYP,hospitalisationrisk_ckd,36,male,0.18073
CKD,HYP,hospitalisationrisk_ckd,37,male,0.19662
CKD,HYP,hospitalisationrisk_ckd,38,male,0.21431
CKD,HYP,hospitalisationrisk_ckd,39,male,0.21637
CKD,HYP,hospitalisationrisk_ckd,40,male,0.22085
CKD,HYP,hospitalisationrisk_ckd,41,male,0.22458
CKD,HYP,hospitalisationrisk_ckd,42,male,0.23076
CKD,HYP,hospitalisationrisk_ckd,43,male,0.23531
CKD,HYP,hospitalisationrisk_ckd,44,male,0.23919
CKD,HYP,hospitalisationrisk_ckd,45,male,0.24468
CKD,HYP,hospitalisationrisk_ckd,46,male,0.24933
CKD,HYP,hospitalisationrisk_ckd,47,male,0.24862
CKD,HYP,hospitalisationrisk_ckd,48,male,0.24774
CKD,HYP,hospitalisationrisk_ckd,49,male,0.24559
CKD,HYP,hospitalisationrisk_ckd,50,male,0.2432
CKD,HYP,hospitalisationrisk_ckd,51,male,0.24464
CKD,HYP,hospitalisationrisk_ckd,52,male,0.2482
CKD,HYP,hospitalisationrisk_ckd,53,male,0.25279
CKD,HYP,hospitalisationrisk_ckd,54,male,0.26834
CKD,HYP,hospitalisationrisk_ckd,55,male,0.28167
CKD,HYP,hospitalisationrisk_ckd,56,male,0.29413
CKD,HYP,hospitalisationrisk_ckd,57,male,0.30709
CKD,HYP,hospitalisationrisk_ckd,58,male,0.32504
CKD,HYP,hospitalisationrisk_ckd,59,male,0.3335
CKD,HYP,hospitalisationrisk_ckd,60,male,0.34181
CKD,HYP,hospitalisationrisk_ckd,61,male,0.34997
CKD,HYP,hospitalisationrisk_ckd,62,male,0.35578
CKD,HYP,hospitalisationrisk_ckd,63,male,0.35492
CKD,HYP,hospitalisationrisk_ckd,64,male,0.3663
CKD,HYP,hospitalisationrisk_ckd,65,male,0.37725
CKD,HYP,hospitalisationrisk_ckd,66,male,0.38852
CKD,HYP,hospitalisationrisk_ckd,67,male,0.40405
CKD,HYP,hospitalisationrisk_ckd,68,male,0.42023
CKD,HYP,hospitalisationrisk_ckd,69,male,0.42078
CKD,HYP,hospitalisationrisk_ckd,70,male,0.4213
CKD,HYP,hospitalisationrisk_ckd,71,male,0.42051
CKD,HYP,hospitalisationrisk_ckd,72,male,0.42266
CKD,HYP,hospitalisationrisk_ckd,73,male,0.42458
CKD,HYP,hospitalisationrisk_ckd,74,male,0.433
CKD,HYP,hospitalisationrisk_ckd,75,male,0.44406
CKD,HYP,hospitalisationrisk_ckd,76,male,0.45801
CKD,HYP,hospitalisationrisk_ckd,77,male,0.46373
CKD,HYP,hospitalisationrisk_ckd,78,male,0.47047
CKD,HYP,hospitalisationrisk_ckd,79,male,0.47405
CKD,HYP,hospitalisationrisk_ckd,80,male,0.47529
CKD,HYP,hospitalisationrisk_ckd,81,male,0.47569
CKD,HYP,hospitalisationrisk_ckd,82,male,0.47699
CKD,HYP,hospitalisationrisk_ckd,83,male,0.47662
CKD,HYP,hospitalisationrisk_ckd,84,male,0.47397
CKD,HYP,hospitalisationrisk_ckd,85,male,0.47262
CKD,HYP,hospitalisationrisk_ckd,86,male,0.47158
CKD,HYP,hospitalisationrisk_ckd,87,male,0.46983
CKD,HYP,hospitalisationrisk_ckd,88,male,0.46839
CKD,DM2,hospitalisationrisk_2cond,15,male,0.040307
CKD,DM2,hospitalisationrisk_2cond,16,male,0.041043
CKD,DM2,hospitalisationrisk_2cond,17,male,0.042569
CKD,DM2,hospitalisationrisk_2cond,18,male,0.045866
CKD,DM2,hospitalisationrisk_2cond,19,male,0.050101
CKD,DM2,hospitalisationrisk_2cond,20,male,0.054301
CKD,DM2,hospitalisationrisk_2cond,21,male,0.058803
CKD,DM2,hospitalisationrisk_2cond,22,male,0.068098
CKD,DM2,hospitalisationrisk_2cond,23,male,0.083676
CKD,DM2,hospitalisationrisk_2cond,24,male,0.10832
CKD,DM2,hospitalisationrisk_2cond,25,male,0.14198
CKD,DM2,hospitalisationrisk_2cond,26,male,0.18371
CKD,DM2,hospitalisationrisk_2cond,27,male,0.22245
CKD,DM2,hospitalisationrisk_2cond,28,male,0.25422
CKD,DM2,hospitalisationrisk_2cond,29,male,0.27425
CKD,DM2,hospitalisationrisk_2cond,30,male,0.28382
CKD,DM2,hospitalisationrisk_2cond,31,male,0.28447
CKD,DM2,hospitalisationrisk_2cond,32,male,0.28642
CKD,DM2,hospitalisationrisk_2cond,33,male,0.29155
CKD,DM2,hospitalisationrisk_2cond,34,male,0.30191
CKD,DM2,hospitalisationrisk_2cond,35,male,0.31738
CKD,DM2,hospitalisationrisk_2cond,36,male,0.33777
CKD,DM2,hospitalisationrisk_2cond,37,male,0.35427
CKD,DM2,hospitalisationrisk_2cond,38,male,0.36762
CKD,DM2,hospitalisationrisk_2cond,39,male,0.37768
CKD,DM2,hospitalisationrisk_2cond,40,male,0.38408
CKD,DM2,hospitalisationrisk_2cond,41,male,0.38619
CKD,DM2,hospitalisationrisk_2cond,42,male,0.38812
CKD,DM2,hospitalisationrisk_2cond,43,male,0.39011
CKD,DM2,hospitalisationrisk_2cond,44,male,0.39217
CKD,DM2,hospitalisationrisk_2cond,45,male,0.39355
CKD,DM2,hospitalisationrisk_2cond,46,male,0.39415
CKD,DM2,hospitalisationrisk_2cond,47,male,0.39395
CKD,DM2,hospitalisationrisk_2cond,48,male,0.39204
CKD,DM2,hospitalisationrisk_2cond,49,male,0.3898
CKD,DM2,hospitalisationrisk_2cond,50,male,0.38815
CKD,DM2,hospitalisationrisk_2cond,51,male,0.3879
CKD,DM2,hospitalisationrisk_2cond,52,male,0.39086
CKD,DM2,hospitalisationrisk_2cond,53,male,0.39697
CKD,DM2,hospitalisationrisk_2cond,54,male,0.40503
CKD,DM2,hospitalisationrisk_2cond,55,male,0.41491
CKD,DM2,hospitalisationrisk_2cond,56,male,0.42552
CKD,DM2,hospitalisationrisk_2cond,57,male,0.43394
CKD,DM2,hospitalisationrisk_2cond,58,male,0.44041
CKD,DM2,hospitalisationrisk_2cond,59,male,0.44501
CKD,DM2,hospitalisationrisk_2cond,60,male,0.44704
CKD,DM2,hospitalisationrisk_2cond,61,male,0.44708
CKD,DM2,hospitalisationrisk_2cond,62,male,0.44751
CKD,DM2,hospitalisationrisk_2cond,63,male,0.44829
CKD,DM2,hospitalisationrisk_2cond,64,male,0.44974
CKD,DM2,hospitalisationrisk_2cond,65,male,0.45249
CKD,DM2,hospitalisationrisk_2cond,66,male,0.45651
CKD,DM2,hospitalisationrisk_2cond,67,male,0.45899
CKD,DM2,hospitalisationrisk_2cond,68,male,0.46002
CKD,DM2,hospitalisationrisk_2cond,69,male,0.45916
CKD,DM2,hospitalisationrisk_2cond,70,male,0.45705
CKD,DM2,hospitalisationrisk_2cond,71,male,0.45382
CKD,DM2,hospitalisationrisk_2cond,72,male,0.45232
CKD,DM2,hospitalisationrisk_2cond,73,male,0.45262
CKD,DM2,hospitalisationrisk_2cond,74,male,0.45512
CKD,DM2,hospitalisationrisk_2cond,75,male,0.45792
CKD,DM2,hospitalisationrisk_2cond,76,male,0.46219
CKD,DM2,hospitalisationrisk_2cond,77,male,0.46626
CKD,DM2,hospitalisationrisk_2cond,78,male,0.46962
CKD,DM2,hospitalisationrisk_2cond,79,male,0.47192
CKD,DM2,hospitalisationrisk_2cond,80,male,0.4745
CKD,DM2,hospitalisationrisk_2cond,81,male,0.47573
CKD,DM2,hospitalisationrisk_2cond,82,male,0.47571
CKD,DM2,hospitalisationrisk_2cond,83,male,0.47518
CKD,DM2,hospitalisationrisk_2cond,84,male,0.47436
CKD,DM2,hospitalisationrisk_2cond,85,male,0.47293
CKD,DM2,hospitalisationrisk_2cond,86,male,0.47128
CKD,DM2,hospitalisationrisk_2cond,87,male,0.47061
CKD,DM2,hospitalisationrisk_2cond,88,male,0.46993
CKD,DM2,hospitalisationrisk_ckd,15,male,0.013766
CKD,DM2,hospitalisationrisk_ckd,16,male,0.014028
CKD,DM2,hospitalisationrisk_ckd,17,male,0.015252
CKD,DM2,hospitalisationrisk_ckd,18,male,0.016251
CKD,DM2,hospitalisationrisk_ckd,19,male,0.018904
CKD,DM2,hospitalisationrisk_ckd,20,male,0.022574
CKD,DM2,hospitalisationrisk_ckd,21,male,0.025685
CKD,DM2,hospitalisationrisk_ckd,22,male,0.027365
CKD,DM2,hospitalisationrisk_ckd,23,male,0.028797
CKD,DM2,hospitalisationrisk_ckd,24,male,0.04197
CKD,DM2,hospitalisationrisk_ckd,25,male,0.058063
CKD,DM2,hospitalisationrisk_ckd,26,male,0.078037
CKD,DM2,hospitalisationrisk_ckd,27,male,0.099245
CKD,DM2,hospitalisationrisk_ckd,28,male,0.11883
CKD,DM2,hospitalisationrisk_ckd,29,male,0.12599
CKD,DM2,hospitalisationrisk_ckd,30,male,0.12877
