conditionA,conditionB,conditionLabel,model,age,sex,risk
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,62,male,0.48996
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,63,male,0.49281
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,64,male,0.50103
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,65,male,0.50927
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,66,male,0.51675
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,67,male,0.52547
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,68,male,0.53227
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,69,male,0.53028
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,70,male,0.52862
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,71,male,0.5254
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,72,male,0.52625
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,73,male,0.5287
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,74,male,0.53563
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,75,male,0.54495
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,76,male,0.55453
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,77,male,0.55777
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,78,male,0.55947
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,79,male,0.5601
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,80,male,0.55857
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,81,male,0.55804
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,82,male,0.56407
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,83,male,0.5693
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,84,male,0.57405
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,85,male,0.57962
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,86,male,0.58431
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,87,male,0.58337
HEART,OBESITY,(AE)  HEART-OBESITY,hospitalisationrisk,88,male,0.5835
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,15,male,0.13963
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,16,male,0.14084
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,17,male,0.14774
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,18,male,0.15255
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,19,male,0.17855
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,20,male,0.20716
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,21,male,0.23081
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,22,male,0.24508
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,23,male,0.25945
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,24,male,0.28688
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,25,male,0.31179
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,26,male,0.34271
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,27,male,0.37554
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,28,male,0.40176
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,29,male,0.40364
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,30,male,0.40337
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,31,male,0.40287
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,32,male,0.3987
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,33,male,0.39643
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,34,male,0.40704
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,35,male,0.41277
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,36,male,0.41965
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,37,male,0.43335
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,38,male,0.453
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,39,male,0.4627
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,40,male,0.48023
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,41,male,0.49309
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,42,male,0.51248
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,43,male,0.529
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,44,male,0.54305
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,45,male,0.55835
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,46,male,0.57606
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,47,male,0.58301
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,48,male,0.5878
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,49,male,0.59366
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,50,male,0.60261
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,51,male,0.60737
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,52,male,0.61398
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,53,male,0.62334
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,54,male,0.63963
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,55,male,0.64208
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,56,male,0.64416
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,57,male,0.64888
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,58,male,0.65492
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,59,male,0.65218
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,60,male,0.65441
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,61,male,0.66108
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,62,male,0.66567
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,63,male,0.66654
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,64,male,0.67424
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,65,male,0.68426
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,66,male,0.69188
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,67,male,0.70053
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,68,male,0.7082
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,69,male,0.70614
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,70,male,0.7048
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,71,male,0.70237
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,72,male,0.70331
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,73,male,0.70571
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,74,male,0.71181
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,75,male,0.71879
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,76,male,0.72583
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,77,male,0.72762
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,78,male,0.72866
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,79,male,0.72886
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,80,male,0.72754
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,81,male,0.72688
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,82,male,0.72703
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,83,male,0.72626
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,84,male,0.72422
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,85,male,0.72344
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,86,male,0.72333
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,87,male,0.72232
HEART,HYL,(AF)  HEART-HYL,hospitalisationrisk,88,male,0.72204
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,15,male,0.066235
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,16,male,0.066713
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,17,male,0.069195
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,18,male,0.074287
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,19,male,0.081841
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,20,male,0.09001
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,21,male,0.09917
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,22,male,0.10906
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,23,male,0.11863
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,24,male,0.12874
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,25,male,0.14056
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,26,male,0.15366
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,27,male,0.16313
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,28,male,0.17
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,29,male,0.17315
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,30,male,0.17282
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,31,male,0.1698
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,32,male,0.16815
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,33,male,0.16753
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,34,male,0.16881
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,35,male,0.17202
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,36,male,0.17763
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,37,male,0.18406
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,38,male,0.19166
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,39,male,0.19978
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,40,male,0.20885
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,41,male,0.21811
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,42,male,0.22776
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,43,male,0.23756
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,44,male,0.24786
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,45,male,0.25686
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,46,male,0.26386
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,47,male,0.26955
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,48,male,0.27458
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,49,male,0.27883
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,50,male,0.28374
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,51,male,0.29047
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,52,male,0.29982
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,53,male,0.31029
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,54,male,0.32175
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,55,male,0.33349
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,56,male,0.34539
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,57,male,0.35509
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,58,male,0.36327
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,59,male,0.37041
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,60,male,0.37686
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,61,male,0.38134
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,62,male,0.38673
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,63,male,0.39311
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,64,male,0.40006
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,65,male,0.40779
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,66,male,0.41695
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,67,male,0.42377
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,68,male,0.42841
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,69,male,0.43076
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,70,male,0.43138
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,71,male,0.43083
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,72,male,0.43226
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,73,male,0.43594
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,74,male,0.44215
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,75,male,0.44882
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,76,male,0.45534
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,77,male,0.46056
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,78,male,0.46344
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,79,male,0.46417
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,80,male,0.46422
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,81,male,0.46366
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,82,male,0.46243
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,83,male,0.46139
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,84,male,0.46071
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,85,male,0.46022
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,86,male,0.46057
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,87,male,0.46075
HEART,ASTHMA,(AG)  HEART-ASTHMA,hospitalisationrisk,88,male,0.46139
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,15,male,0.11295
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,16,male,0.11391
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,17,male,0.11796
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,18,male,0.12632
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,19,male,0.13813
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,20,male,0.15075
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,21,male,0.16487
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,22,male,0.1799
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,23,male,0.19227
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,24,male,0.20316
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,25,male,0.21334
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,26,male,0.2222
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,27,male,0.22271
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,28,male,0.22046
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,29,male,0.21382
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,30,male,0.20517
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,31,male,0.19541
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,32,male,0.18958
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,33,male,0.18519
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,34,male,0.184
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,35,male,0.18463
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,36,male,0.18742
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,37,male,0.19137
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,38,male,0.19682
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,39,male,0.20291
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,40,male,0.21045
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,41,male,0.21882
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,42,male,0.22793
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,43,male,0.23756
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,44,male,0.24786
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,45,male,0.25686
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,46,male,0.26386
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,47,male,0.26955
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,48,male,0.27458
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,49,male,0.27883
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,50,male,0.28374
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,51,male,0.29047
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,52,male,0.29982
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,53,male,0.31029
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,54,male,0.32175
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,55,male,0.33349
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,56,male,0.34539
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,57,male,0.35509
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,58,male,0.36327
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,59,male,0.37041
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,60,male,0.37686
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,61,male,0.38134
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,62,male,0.38673
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,63,male,0.39311
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,64,male,0.40006
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,65,male,0.40779
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,66,male,0.41695
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,67,male,0.42377
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,68,male,0.42841
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,69,male,0.43076
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,70,male,0.43138
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,71,male,0.43083
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,72,male,0.43226
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,73,male,0.43594
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,74,male,0.44215
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,75,male,0.44882
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,76,male,0.45534
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,77,male,0.46056
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,78,male,0.46344
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,79,male,0.46417
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,80,male,0.46422
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,81,male,0.46366
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,82,male,0.46243
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,83,male,0.46139
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,84,male,0.46048
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,85,male,0.45928
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,86,male,0.45813
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,87,male,0.4577
HEART,CANCER,(AH)  HEART-CANCER,hospitalisationrisk,88,male,0.45733
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,15,male,0.13573
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,16,male,0.13538
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,17,male,0.14
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,18,male,0.14131
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,19,male,0.16363
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,20,male,0.18955
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,21,male,0.21235
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,22,male,0.22656
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,23,male,0.24142
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,24,male,0.27166
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,25,male,0.29581
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,26,male,0.32585
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,27,male,0.35825
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,28,male,0.38106
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,29,male,0.37508
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,30,male,0.36892
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,31,male,0.36185
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,32,male,0.35277
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,33,male,0.34791
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,34,male,0.34105
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,35,male,0.33372
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,36,male,0.32488
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,37,male,0.31904
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,38,male,0.3205
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,39,male,0.32859
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,40,male,0.33595
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,41,male,0.34198
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,42,male,0.35016
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,43,male,0.35438
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,44,male,0.3559
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,45,male,0.35918
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,46,male,0.35967
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,47,male,0.35564
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,48,male,0.35067
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,49,male,0.34701
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,50,male,0.34958
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,51,male,0.35514
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,52,male,0.36527
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,53,male,0.37823
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,54,male,0.39549
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,55,male,0.40652
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,56,male,0.41172
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,57,male,0.41549
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,58,male,0.42312
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,59,male,0.42541
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,60,male,0.42781
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,61,male,0.43666
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,62,male,0.44514
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,63,male,0.44733
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,64,male,0.45692
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,65,male,0.46527
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,66,male,0.47388
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,67,male,0.48373
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,68,male,0.49242
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,69,male,0.48972
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,70,male,0.4891
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,71,male,0.48636
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,72,male,0.48769
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,73,male,0.4908
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,74,male,0.49857
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,75,male,0.50857
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,76,male,0.51842
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,77,male,0.52191
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,78,male,0.52487
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,79,male,0.52659
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,80,male,0.52547
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,81,male,0.52537
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,82,male,0.52628
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,83,male,0.52562
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,84,male,0.5245
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,85,male,0.52453
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,86,male,0.52924
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,87,male,0.52968
HEART,LIVER,(AI)  HEART-LIVER,hospitalisationrisk,88,male,0.53217
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,hospitalisationrisk,15,male,0.11871
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,hospitalisationrisk,16,male,0.11866
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,hospitalisationrisk,17,male,0.12742
HEART,PREGNANCY,(AJ)  HEART-PREGNANCY,hospitalisationrisk,18,male,0.13269
