condition1,condition2,model,age,sex,risk
HYL,CKD,hospitalisationrisk_hyl,76,male,0.57385
HYL,CKD,hospitalisationrisk_hyl,77,male,0.58151
HYL,CKD,hospitalisationrisk_hyl,78,male,0.5887
HYL,CKD,hospitalisationrisk_hyl,79,male,0.59241
HYL,CKD,hospitalisationrisk_hyl,80,male,0.59285
HYL,CKD,hospitalisationrisk_hyl,81,male,0.59308
HYL,CKD,hospitalisationrisk_hyl,82,male,0.59429
HYL,CKD,hospitalisationrisk_hyl,83,male,0.59388
HYL,CKD,hospitalisationrisk_hyl,84,male,0.59278
HYL,CKD,hospitalisationrisk_hyl,85,male,0.5932
HYL,CKD,hospitalisationrisk_hyl,86,male,0.59407
HYL,CKD,hospitalisationrisk_hyl,87,male,0.59364
HYL,CKD,hospitalisationrisk_hyl,88,male,0.59435
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,15,male,0.0070325
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,16,male,0.0071096
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,17,male,0.0073331
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,18,male,0.0078417
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,19,male,0.0085794
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,20,male,0.0093682
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,21,male,0.010207
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,22,male,0.0113
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,23,male,0.012669
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,24,male,0.014486
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,25,male,0.016862
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,26,male,0.019787
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,27,male,0.022428
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,28,male,0.024594
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,29,male,0.026145
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,30,male,0.027054
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,31,male,0.027449
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,32,male,0.028345
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,33,male,0.02981
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,34,male,0.031689
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,35,male,0.034114
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,36,male,0.03726
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,37,male,0.040137
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,38,male,0.042873
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,39,male,0.045715
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,40,male,0.048889
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,41,male,0.052147
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,42,male,0.055865
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,43,male,0.060075
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,44,male,0.06478
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,45,male,0.069168
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,46,male,0.073026
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,47,male,0.076513
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,48,male,0.079698
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,49,male,0.082417
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,50,male,0.085318
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,51,male,0.088794
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,52,male,0.093842
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,53,male,0.099874
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,54,male,0.10687
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,55,male,0.11485
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,56,male,0.12422
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,57,male,0.13267
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,58,male,0.14057
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,59,male,0.14835
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,60,male,0.15543
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,61,male,0.16064
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,62,male,0.16738
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,63,male,0.17563
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,64,male,0.18474
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,65,male,0.1958
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,66,male,0.20954
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,67,male,0.22111
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,68,male,0.23065
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,69,male,0.23838
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,70,male,0.24417
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,71,male,0.24781
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,72,male,0.25307
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,73,male,0.26046
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,74,male,0.27044
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,75,male,0.28091
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,76,male,0.29188
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,77,male,0.30169
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,78,male,0.30894
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,79,male,0.3132
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,80,male,0.31612
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,81,male,0.31749
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,82,male,0.31766
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,83,male,0.3176
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,84,male,0.31749
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,85,male,0.31694
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,86,male,0.31641
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,87,male,0.31627
HYL,INHERITED_METABOLIC,hospitalisationrisk_2cond,88,male,0.31611
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,15,male,0.012022
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,16,male,0.012519
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,17,male,0.013785
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,18,male,0.015134
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,19,male,0.01798
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,20,male,0.021591
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,21,male,0.024503
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,22,male,0.026203
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,23,male,0.027707
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,24,male,0.034573
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,25,male,0.042077
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,26,male,0.051319
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,27,male,0.060988
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,28,male,0.069363
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,29,male,0.072026
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,30,male,0.073026
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,31,male,0.075851
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,32,male,0.076887
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,33,male,0.078725
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,34,male,0.089527
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,35,male,0.098724
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,36,male,0.10514
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,37,male,0.11445
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,38,male,0.12688
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,39,male,0.13167
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,40,male,0.13984
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,41,male,0.14812
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,42,male,0.16173
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,43,male,0.17504
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,44,male,0.1878
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,45,male,0.20332
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,46,male,0.22268
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,47,male,0.23354
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,48,male,0.24159
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,49,male,0.25042
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,50,male,0.26124
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,51,male,0.26726
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,52,male,0.27497
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,53,male,0.28455
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,54,male,0.30507
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,55,male,0.31264
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,56,male,0.31889
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,57,male,0.33089
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,58,male,0.34703
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,59,male,0.35062
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,60,male,0.35848
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,61,male,0.37221
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,62,male,0.3804
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,63,male,0.38375
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,64,male,0.40652
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,65,male,0.43144
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,66,male,0.45194
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,67,male,0.47738
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,68,male,0.50352
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,69,male,0.50676
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,70,male,0.51086
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,71,male,0.51424
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,72,male,0.52123
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,73,male,0.52759
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,74,male,0.54083
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,75,male,0.5566
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,76,male,0.57385
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,77,male,0.58151
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,78,male,0.5887
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,79,male,0.59241
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,80,male,0.59285
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,81,male,0.59308
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,82,male,0.59429
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,83,male,0.59388
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,84,male,0.59278
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,85,male,0.5932
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,86,male,0.59407
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,87,male,0.59364
HYL,INHERITED_METABOLIC,hospitalisationrisk_hyl,88,male,0.59435
HYL,HYP,hospitalisationrisk_2cond,15,male,0.025603
HYL,HYP,hospitalisationrisk_2cond,16,male,0.026357
HYL,HYP,hospitalisationrisk_2cond,17,male,0.028939
HYL,HYP,hospitalisationrisk_2cond,18,male,0.031595
HYL,HYP,hospitalisationrisk_2cond,19,male,0.037582
HYL,HYP,hospitalisationrisk_2cond,20,male,0.045892
HYL,HYP,hospitalisationrisk_2cond,21,male,0.052534
HYL,HYP,hospitalisationrisk_2cond,22,male,0.05671
HYL,HYP,hospitalisationrisk_2cond,23,male,0.060462
HYL,HYP,hospitalisationrisk_2cond,24,male,0.072223
HYL,HYP,hospitalisationrisk_2cond,25,male,0.084258
HYL,HYP,hospitalisationrisk_2cond,26,male,0.099737
HYL,HYP,hospitalisationrisk_2cond,27,male,0.11587
HYL,HYP,hospitalisationrisk_2cond,28,male,0.12794
HYL,HYP,hospitalisationrisk_2cond,29,male,0.13101
HYL,HYP,hospitalisationrisk_2cond,30,male,0.13059
HYL,HYP,hospitalisationrisk_2cond,31,male,0.12858
HYL,HYP,hospitalisationrisk_2cond,32,male,0.12216
HYL,HYP,hospitalisationrisk_2cond,33,male,0.11883
HYL,HYP,hospitalisationrisk_2cond,34,male,0.12592
HYL,HYP,hospitalisationrisk_2cond,35,male,0.13154
HYL,HYP,hospitalisationrisk_2cond,36,male,0.13535
HYL,HYP,hospitalisationrisk_2cond,37,male,0.14479
HYL,HYP,hospitalisationrisk_2cond,38,male,0.15662
HYL,HYP,hospitalisationrisk_2cond,39,male,0.15949
HYL,HYP,hospitalisationrisk_2cond,40,male,0.16681
HYL,HYP,hospitalisationrisk_2cond,41,male,0.17545
HYL,HYP,hospitalisationrisk_2cond,42,male,0.18856
HYL,HYP,hospitalisationrisk_2cond,43,male,0.20154
HYL,HYP,hospitalisationrisk_2cond,44,male,0.21286
HYL,HYP,hospitalisationrisk_2cond,45,male,0.22512
HYL,HYP,hospitalisationrisk_2cond,46,male,0.24128
HYL,HYP,hospitalisationrisk_2cond,47,male,0.24949
HYL,HYP,hospitalisationrisk_2cond,48,male,0.25545
HYL,HYP,hospitalisationrisk_2cond,49,male,0.26316
HYL,HYP,hospitalisationrisk_2cond,50,male,0.27346
HYL,HYP,hospitalisationrisk_2cond,51,male,0.27879
HYL,HYP,hospitalisationrisk_2cond,52,male,0.28587
HYL,HYP,hospitalisationrisk_2cond,53,male,0.29486
HYL,HYP,hospitalisationrisk_2cond,54,male,0.31505
HYL,HYP,hospitalisationrisk_2cond,55,male,0.32537
HYL,HYP,hospitalisationrisk_2cond,56,male,0.33434
HYL,HYP,hospitalisationrisk_2cond,57,male,0.34905
HYL,HYP,hospitalisationrisk_2cond,58,male,0.37053
HYL,HYP,hospitalisationrisk_2cond,59,male,0.37915
HYL,HYP,hospitalisationrisk_2cond,60,male,0.38972
HYL,HYP,hospitalisationrisk_2cond,61,male,0.40637
HYL,HYP,hospitalisationrisk_2cond,62,male,0.41748
HYL,HYP,hospitalisationrisk_2cond,63,male,0.42119
HYL,HYP,hospitalisationrisk_2cond,64,male,0.44387
HYL,HYP,hospitalisationrisk_2cond,65,male,0.46858
HYL,HYP,hospitalisationrisk_2cond,66,male,0.48872
HYL,HYP,hospitalisationrisk_2cond,67,male,0.51354
HYL,HYP,hospitalisationrisk_2cond,68,male,0.54016
HYL,HYP,hospitalisationrisk_2cond,69,male,0.54462
HYL,HYP,hospitalisationrisk_2cond,70,male,0.54948
HYL,HYP,hospitalisationrisk_2cond,71,male,0.5535
HYL,HYP,hospitalisationrisk_2cond,72,male,0.55945
HYL,HYP,hospitalisationrisk_2cond,73,male,0.56353
HYL,HYP,hospitalisationrisk_2cond,74,male,0.57343
HYL,HYP,hospitalisationrisk_2cond,75,male,0.58567
HYL,HYP,hospitalisationrisk_2cond,76,male,0.59882
HYL,HYP,hospitalisationrisk_2cond,77,male,0.60435
HYL,HYP,hospitalisationrisk_2cond,78,male,0.60941
HYL,HYP,hospitalisationrisk_2cond,79,male,0.6118
HYL,HYP,hospitalisationrisk_2cond,80,male,0.61153
HYL,HYP,hospitalisationrisk_2cond,81,male,0.61176
HYL,HYP,hospitalisationrisk_2cond,82,male,0.61295
HYL,HYP,hospitalisationrisk_2cond,83,male,0.61255
HYL,HYP,hospitalisationrisk_2cond,84,male,0.61147
HYL,HYP,hospitalisationrisk_2cond,85,male,0.61188
HYL,HYP,hospitalisationrisk_2cond,86,male,0.61273
HYL,HYP,hospitalisationrisk_2cond,87,male,0.61231
HYL,HYP,hospitalisationrisk_2cond,88,male,0.61301
HYL,HYP,hospitalisationrisk_hyl,15,male,0.012022
HYL,HYP,hospitalisationrisk_hyl,16,male,0.012519
HYL,HYP,hospitalisationrisk_hyl,17,male,0.013785
HYL,HYP,hospitalisationrisk_hyl,18,male,0.015134
HYL,HYP,hospitalisationrisk_hyl,19,male,0.01798
HYL,HYP,hospitalisationrisk_hyl,20,male,0.021591
HYL,HYP,hospitalisationrisk_hyl,21,male,0.024503
HYL,HYP,hospitalisationrisk_hyl,22,male,0.026203
HYL,HYP,hospitalisationrisk_hyl,23,male,0.027707
HYL,HYP,hospitalisationrisk_hyl,24,male,0.034573
HYL,HYP,hospitalisationrisk_hyl,25,male,0.042077
HYL,HYP,hospitalisationrisk_hyl,26,male,0.051319
HYL,HYP,hospitalisationrisk_hyl,27,male,0.060988
HYL,HYP,hospitalisationrisk_hyl,28,male,0.069363
HYL,HYP,hospitalisationrisk_hyl,29,male,0.072026
HYL,HYP,hospitalisationrisk_hyl,30,male,0.073026
HYL,HYP,hospitalisationrisk_hyl,31,male,0.075851
HYL,HYP,hospitalisationrisk_hyl,32,male,0.076887
HYL,HYP,hospitalisationrisk_hyl,33,male,0.078725
HYL,HYP,hospitalisationrisk_hyl,34,male,0.089527
HYL,HYP,hospitalisationrisk_hyl,35,male,0.098724
HYL,HYP,hospitalisationrisk_hyl,36,male,0.10514
HYL,HYP,hospitalisationrisk_hyl,37,male,0.11445
HYL,HYP,hospitalisationrisk_hyl,38,male,0.12688
HYL,HYP,hospitalisationrisk_hyl,39,male,0.13167
HYL,HYP,hospitalisationrisk_hyl,40,male,0.13984
HYL,HYP,hospitalisationrisk_hyl,41,male,0.14812
HYL,HYP,hospitalisationrisk_hyl,42,male,0.16173
HYL,HYP,hospitalisationrisk_hyl,43,male,0.17504
HYL,HYP,hospitalisationrisk_hyl,44,male,0.1878
HYL,HYP,hospitalisationrisk_hyl,45,male,0.20332
HYL,HYP,hospitalisationrisk_hyl,46,male,0.22268
HYL,HYP,hospitalisationrisk_hyl,47,male,0.23354
HYL,HYP,hospitalisationrisk_hyl,48,male,0.24159
HYL,HYP,hospitalisationrisk_hyl,49,male,0.25042
HYL,HYP,hospitalisationrisk_hyl,50,male,0.26124
HYL,HYP,hospitalisationrisk_hyl,51,male,0.26726
HYL,HYP,hospitalisationrisk_hyl,52,male,0.27497
HYL,HYP,hospitalisationrisk_hyl,53,male,0.28455
HYL,HYP,hospitalisationrisk_hyl,54,male,0.30507
HYL,HYP,hospitalisationrisk_hyl,55,male,0.31264
HYL,HYP,hospitalisationrisk_hyl,56,male,0.31889
HYL,HYP,hospitalisationrisk_hyl,57,male,0.33089
HYL,HYP,hospitalisationrisk_hyl,58,male,0.34703
HYL,HYP,hospitalisationrisk_hyl,59,male,0.35062
HYL,HYP,hospitalisationrisk_hyl,60,male,0.35848
HYL,HYP,hospitalisationrisk_hyl,61,male,0.37221
HYL,HYP,hospitalisationrisk_hyl,62,male,0.3804
HYL,HYP,hospitalisationrisk_hyl,63,male,0.38375
HYL,HYP,hospitalisationrisk_hyl,64,male,0.40652
HYL,HYP,hospitalisationrisk_hyl,65,male,0.43144
HYL,HYP,hospitalisationrisk_hyl,66,male,0.45194
HYL,HYP,hospitalisationrisk_hyl,67,male,0.47738
HYL,HYP,hospitalisationrisk_hyl,68,male,0.50352
HYL,HYP,hospitalisationrisk_hyl,69,male,0.50676
HYL,HYP,hospitalisationrisk_hyl,70,male,0.51086
HYL,HYP,hospitalisationrisk_hyl,71,male,0.51424
HYL,HYP,hospitalisationrisk_hyl,72,male,0.52123
HYL,HYP,hospitalisationrisk_hyl,73,male,0.52759
HYL,HYP,hospitalisationrisk_hyl,74,male,0.54083
HYL,HYP,hospitalisationrisk_hyl,75,male,0.5566
HYL,HYP,hospitalisationrisk_hyl,76,male,0.57385
HYL,HYP,hospitalisationrisk_hyl,77,male,0.58151
HYL,HYP,hospitalisationrisk_hyl,78,male,0.5887
HYL,HYP,hospitalisationrisk_hyl,79,male,0.59241
HYL,HYP,hospitalisationrisk_hyl,80,male,0.59285
HYL,HYP,hospitalisationrisk_hyl,81,male,0.59308
HYL,HYP,hospitalisationrisk_hyl,82,male,0.59429
HYL,HYP,hospitalisationrisk_hyl,83,male,0.59388
HYL,HYP,hospitalisationrisk_hyl,84,male,0.59278
HYL,HYP,hospitalisationrisk_hyl,85,male,0.5932
HYL,HYP,hospitalisationrisk_hyl,86,male,0.59407
HYL,HYP,hospitalisationrisk_hyl,87,male,0.59364
HYL,HYP,hospitalisationrisk_hyl,88,male,0.59435
HYL,DM2,hospitalisationrisk_2cond,15,male,0.035214
HYL,DM2,hospitalisationrisk_2cond,16,male,0.036216
HYL,DM2,hospitalisationrisk_2cond,17,male,0.038762
HYL,DM2,hospitalisationrisk_2cond,18,male,0.040503
HYL,DM2,hospitalisationrisk_2cond,19,male,0.046288
HYL,DM2,hospitalisationrisk_2cond,20,male,0.053372
HYL,DM2,hospitalisationrisk_2cond,21,male,0.059312
HYL,DM2,hospitalisationrisk_2cond,22,male,0.062742
HYL,DM2,hospitalisationrisk_2cond,23,male,0.06647
HYL,DM2,hospitalisationrisk_2cond,24,male,0.08553
HYL,DM2,hospitalisationrisk_2cond,25,male,0.10945
HYL,DM2,hospitalisationrisk_2cond,26,male,0.14103
HYL,DM2,hospitalisationrisk_2cond,27,male,0.16917
HYL,DM2,hospitalisationrisk_2cond,28,male,0.19308
HYL,DM2,hospitalisationrisk_2cond,29,male,0.20097
HYL,DM2,hospitalisationrisk_2cond,30,male,0.20211
HYL,DM2,hospitalisationrisk_2cond,31,male,0.19959
HYL,DM2,hospitalisationrisk_2cond,32,male,0.19771
HYL,DM2,hospitalisationrisk_2cond,33,male,0.19865
HYL,DM2,hospitalisationrisk_2cond,34,male,0.22018
HYL,DM2,hospitalisationrisk_2cond,35,male,0.2397
HYL,DM2,hospitalisationrisk_2cond,36,male,0.25792
HYL,DM2,hospitalisationrisk_2cond,37,male,0.28027
HYL,DM2,hospitalisationrisk_2cond,38,male,0.30849
HYL,DM2,hospitalisationrisk_2cond,39,male,0.3183
HYL,DM2,hospitalisationrisk_2cond,40,male,0.33175
HYL,DM2,hospitalisationrisk_2cond,41,male,0.34318
HYL,DM2,hospitalisationrisk_2cond,42,male,0.35869
HYL,DM2,hospitalisationrisk_2cond,43,male,0.37154
HYL,DM2,hospitalisationrisk_2cond,44,male,0.38344
HYL,DM2,hospitalisationrisk_2cond,45,male,0.40056
HYL,DM2,hospitalisationrisk_2cond,46,male,0.42174
HYL,DM2,hospitalisationrisk_2cond,47,male,0.43766
HYL,DM2,hospitalisationrisk_2cond,48,male,0.4497
HYL,DM2,hospitalisationrisk_2cond,49,male,0.46238
HYL,DM2,hospitalisationrisk_2cond,50,male,0.47309
HYL,DM2,hospitalisationrisk_2cond,51,male,0.47831
HYL,DM2,hospitalisationrisk_2cond,52,male,0.48437
HYL,DM2,hospitalisationrisk_2cond,53,male,0.4935
HYL,DM2,hospitalisationrisk_2cond,54,male,0.50961
HYL,DM2,hospitalisationrisk_2cond,55,male,0.51795
HYL,DM2,hospitalisationrisk_2cond,56,male,0.52712
HYL,DM2,hospitalisationrisk_2cond,57,male,0.54181
HYL,DM2,hospitalisationrisk_2cond,58,male,0.55347
HYL,DM2,hospitalisationrisk_2cond,59,male,0.55608
HYL,DM2,hospitalisationrisk_2cond,60,male,0.55967
HYL,DM2,hospitalisationrisk_2cond,61,male,0.56685
HYL,DM2,hospitalisationrisk_2cond,62,male,0.56807
HYL,DM2,hospitalisationrisk_2cond,63,male,0.56935
HYL,DM2,hospitalisationrisk_2cond,64,male,0.57896
HYL,DM2,hospitalisationrisk_2cond,65,male,0.59085
HYL,DM2,hospitalisationrisk_2cond,66,male,0.59847
HYL,DM2,hospitalisationrisk_2cond,67,male,0.60837
HYL,DM2,hospitalisationrisk_2cond,68,male,0.61946
HYL,DM2,hospitalisationrisk_2cond,69,male,0.61895
HYL,DM2,hospitalisationrisk_2cond,70,male,0.61925
HYL,DM2,hospitalisationrisk_2cond,71,male,0.61835
HYL,DM2,hospitalisationrisk_2cond,72,male,0.61966
HYL,DM2,hospitalisationrisk_2cond,73,male,0.62206
HYL,DM2,hospitalisationrisk_2cond,74,male,0.62988
HYL,DM2,hospitalisationrisk_2cond,75,male,0.63846
HYL,DM2,hospitalisationrisk_2cond,76,male,0.64844
HYL,DM2,hospitalisationrisk_2cond,77,male,0.65269
HYL,DM2,hospitalisationrisk_2cond,78,male,0.65598
HYL,DM2,hospitalisationrisk_2cond,79,male,0.65708
HYL,DM2,hospitalisationrisk_2cond,80,male,0.6567
HYL,DM2,hospitalisationrisk_2cond,81,male,0.65664
HYL,DM2,hospitalisationrisk_2cond,82,male,0.65777
HYL,DM2,hospitalisationrisk_2cond,83,male,0.65739
HYL,DM2,hospitalisationrisk_2cond,84,male,0.65725
HYL,DM2,hospitalisationrisk_2cond,85,male,0.65852
HYL,DM2,hospitalisationrisk_2cond,86,male,0.66019
HYL,DM2,hospitalisationrisk_2cond,87,male,0.66045
HYL,DM2,hospitalisationrisk_2cond,88,male,0.66221
HYL,DM2,hospitalisationrisk_hyl,15,male,0.012022
HYL,DM2,hospitalisationrisk_hyl,16,male,0.012519
HYL,DM2,hospitalisationrisk_hyl,17,male,0.013785
HYL,DM2,hospitalisationrisk_hyl,18,male,0.015134
HYL,DM2,hospitalisationrisk_hyl,19,male,0.01798
HYL,DM2,hospitalisationrisk_hyl,20,male,0.021591
HYL,DM2,hospitalisationrisk_hyl,21,male,0.024503
HYL,DM2,hospitalisationrisk_hyl,22,male,0.026203
HYL,DM2,hospitalisationrisk_hyl,23,male,0.027707
HYL,DM2,hospitalisationrisk_hyl,24,male,0.034573
HYL,DM2,hospitalisationrisk_hyl,25,male,0.042077
HYL,DM2,hospitalisationrisk_hyl,26,male,0.051319
HYL,DM2,hospitalisationrisk_hyl,27,male,0.060988
